"Category ID";"Active (0 = No, 1 = Yes)";"Name";"Parent Category ID";"Parent Category Name";"Description";"Rewritten URL";"Meta Title";"Meta Keywords";"Meta Description";"Position";"Image URL";"Creation Date";"Group Names (x,y,z...)";"Group Reductions (x,y,z...)"
"222";"0";"Concert paintings";"48";"Music & Performing Arts paintings";"Our Concert paintings collection is all about energy, rhythm, and powerful mood. Each artwork in this curated art collection captures those live music moments you never forget – bright stage lights, crowded venues, emotional close-ups, and dramatic silhouettes of performers lost in their sound. You’ll find pieces inspired by rock gigs, jazz nights, orchestras, indie shows, and intimate acoustic sets, all designed to make you feel like you’re right there in the crowd again.

This concert art collection is carefully handpicked for music lovers who want to buy art that actually feels like music. The artworks highlight movement, colour, and expression, focusing on the emotions between the artist, the audience, and the stage. Whether it’s the rush of a festival, the mood of a dimly lit club, or the elegance of a grand performance hall, these concert paintings are chosen to tell a story and create a strong visual rhythm. Explore the collection and discover music inspired art that speaks to your personal soundtrack.";"concert";"Concert paintings & Art Collection| Right Art Uk";"";"Discover our Concert paintings collection: music inspired art, curated concert art for music lovers looking to buy unique, emotional pieces online.";"";"";"";"Visitor,Customer,Guest";""
"223";"0";"Street Performance paintings";"48";"Music & Performing Arts paintings";"Step into our Street Performance paintings collection, a vibrant world of music, motion, and city energy. Here you’ll find expressive artworks inspired by buskers on busy corners, dancers under neon lights, live bands on hidden squares, and everyday performers turning sidewalks into a stage. Each piece captures raw movement, bold gestures, and the exciting feeling of discovering talent right in the middle of the street – that magic moment when the city feels fully alive.

This curated art collection is for anyone who loves urban culture and wants to buy art online that actually tells a story. Every artwork is carefully selected to highlight personality, attitude, and emotion – from soulful solo acts to powerful crowd scenes. You’ll see moody night streets, colorful festival vibes, and intimate snapshots of human connection, all focused on the world of street performance. Explore the collection, find the pieces that speak to you, and shop art that feels dynamic, modern, and full of life.

Because the collection is tightly curated, it's easy to discover pieces that match your taste without endless scrolling. Whether you're a collector, a city lover, or just starting to buy art, this street performance art for sale gives you an exciting, character-filled way to grow your online art collection.";"street-performance";"Street Performance paintings & Art Collection| Right Art Uk";"";"Discover curated street performance paintings full of energy, music and motion. Shop expressive urban art for sale and grow your unique collection.";"";"";"";"Visitor,Customer,Guest";""
"224";"0";"Indoor Sports paintings";"49";"Sports paintings";"Step into our Indoor Sports paintings collection, where every piece captures the rush, focus and drama of the game. From intense basketball moments and buzzing indoor arenas to quiet locker-room reflections and close-ups of sneakers, nets and courts, this curated art collection brings the full story of sport to life. Expect bold compositions, dynamic movement and small details that only true fans notice.

Carefully handpicked, these artworks are made for people who love both sport and style. You’ll find energetic action scenes, graphic poster-inspired designs and sleek minimal sports art, all under one roof so you can easily compare and buy the piece that fits your vibe. Each work is chosen to spark motivation, nostalgia and everyday inspiration, turning your love for indoor games into meaningful, collectible art.

We keep this collection tightly curated so you always see the strongest pieces first, with new sports artwork for sale added regularly. Browse at your own pace, enjoy secure online shopping, and feel confident that every Indoor Sports artwork here has been thoughtfully selected to help you invest in art you genuinely connect with.";"indoor-sports";"Indoor Sports paintings & Art Collection| Right Art Uk";"";"Shop Indoor Sports paintings collection – dynamic, curated sports art full of energy and movement. Ideal for sport lovers buying art online.";"";"";"";"Visitor,Customer,Guest";""
"225";"0";"Outdoor Sports paintings";"49";"Sports paintings";"Step into our Outdoor Sports paintings collection, where every piece captures the rush of the game and the freedom of open air. Here you’ll find powerful scenes of football, cricket, basketball, racing, surfing, hiking, and more, all set in vibrant outdoor spaces. From intense action moments to calm pre-game focus, these artworks are made for people who love the energy of sports and the beauty of nature together in one frame.

Each artwork in this curated sports art collection is handpicked to tell a story of movement, teamwork, and personal victory. The colors, expressions, and dynamic poses create a mood of excitement, motivation, and inspiration. Whether you’re a player, a fan, or just someone who loves bold and energetic wall art, this is where you can buy art that truly reflects your passion. Browse the collection, discover your favorite outdoor sports scenes, and find that one piece that feels like it was made just for you.";"outdoor-sports";"Outdoor Sports paintings & Art Collection| Right Art Uk";"";"Discover dynamic outdoor sports paintings that celebrate motion and passion. Shop this curated sports art collection and buy inspiring wall art.";"";"";"";"Visitor,Customer,Guest";""
"226";"0";"Team Sports paintings";"49";"Sports paintings";"Feel the rush of the game with our Team Sports paintings collection. Every piece is all about energy, teamwork, and that electric moment just before a win. Inside this curated sports art collection, you’ll find powerful scenes from football, basketball, soccer, cricket, and more — from intense match moments to team huddles and victory celebrations.

Each artwork is carefully selected to capture the passion of players and the emotion of true fans. Strong movement, bold expressions, and dynamic compositions bring the spirit of competition to life, whether it’s a last-minute goal, a slam dunk, or a shared team triumph. This collection is perfect for anyone who loves sports, wants to buy art that tells a story, and values a well-curated collection created with intention and heart.";"team-sports";"Team Sports paintings & Art Collection| Right Art Uk";"";"Shop our Team Sports paintings collection—curated sports art that captures teamwork, passion and victory for fans and modern art lovers.";"";"";"";"Visitor,Customer,Guest";""
"227";"0";"Motorsports paintings";"49";"Sports paintings";"Feel the speed, power, and drama of the track with our Motorsports paintings collection. This curated selection is all about high energy and pure racing passion — from roaring Formula races and classic rally legends to modern superbikes and drifting scenes. Each artwork is chosen to capture split-second action, bold movement, and that intense “race day” atmosphere that fans love.

Inside this collection, you’ll find detailed portraits of iconic cars and bikes, close-up moments from the pit lane, night races under bright lights, and emotional winner’s circle moments. It’s a handpicked motorsport art collection for people who live for engines, adrenaline, and competition. Whether you’re a dedicated collector or just looking to buy unique racing art online, these pieces are carefully selected to feel premium, exciting, and truly personal to motorsport lovers.";"motorsports";"Motorsports paintings & Art Collection| Right Art Uk";"";"Explore our curated Motorsports paintings collection featuring dynamic racing art for fans and collectors. Shop bold motorsport wall art online.";"";"";"";"Visitor,Customer,Guest";""
"228";"0";"Fitness paintings";"49";"Sports paintings";"Explore our Scientist paintings collection, a smart and inspiring mix of art for curious minds. Inside this collection you’ll find portraits of legendary scientists, imaginative lab scenes, cosmic discoveries, and creative visuals of formulas, atoms, and galaxies. Each piece is chosen to celebrate curiosity, ideas, and the magic of experiments, turning complex science into eye-catching, easy-to-love art.

This is more than just science-themed decor – it’s a carefully curated art collection built for people who love learning, innovation, and big questions. Whether you want to buy art online as a gift for a science lover or upgrade your own space with unique science art, these works are selected to feel thoughtful, modern, and meaningful. Every artwork in this collection is picked to spark conversation, inspire creativity, and reflect a love for knowledge.

Browse the collection, find the Scientist painting that feels “so you,” and enjoy a curated buying experience that makes choosing your next piece of art simple and enjoyable.";"fitness";"Fitness paintings & Art Collection| Right Art Uk";"";"Discover our Scientist paintings collection – smart, modern science art for curious minds. Shop curated artworks that celebrate innovation.";"";"";"";"Visitor,Customer,Guest";""
"229";"0";"Gym paintings";"49";"Sports paintings";"Step into our Gym Paintings collection, where movement, power, and focus come to life. This curated art collection is all about the energy of training — from bold, dynamic figures lifting weights to powerful silhouettes mid-sprint, boxing moments frozen in time, and abstract shapes inspired by muscle, speed, and grit. Each artwork is chosen to celebrate discipline, progress, and that “no excuses” mindset, so you can feel the push and motivation just by looking at it.

Whether you’re looking to buy gym art online or searching for a unique fitness-inspired art collection, this page brings together styles that share one clear theme: strength in motion. Strong lines, high contrast, and intense expressions capture sweat, struggle, and victory, all in one place. Every piece in this curated selection is picked with care, so you can easily find gym artwork that matches your drive, your story, and your goals. Explore the collection, choose the pieces that speak to you, and bring that training energy into your everyday view.";"gym";"Gym paintings & Art Collection| Right Art Uk";"";"Discover our Gym Paintings collection: powerful, motivational fitness art curated for strength, focus, and energy. Shop bold gym artwork online.";"";"";"";"Visitor,Customer,Guest";""
"230";"0";"Board Game paintings";"49";"Sports paintings";"Step into our Board Game paintings collection, where classic games meet modern art. Here you’ll find chess battles, rolling dice, playing cards, and game boards turned into bold, eye-catching visuals. Each piece is chosen to capture the fun, strategy, and nostalgia of game night — from clever minimal designs to playful, character-filled scenes. It’s a curated art collection made for people who love both games and great design.

This is the place to buy art online that feels personal and a little bit nerdy in the best way. The works in this collection are handpicked for their strong mood: some feel calm and thoughtful, like a quiet chess match, while others are bright and energetic, full of movement and color. Every artwork is selected with care so you can trust you’re getting a unique, game-inspired piece when you shop this board game art for sale.";"board-game";"Board Game paintings & Art Collection| Right Art Uk";"";"Discover Board Game paintings inspired by chess, cards and dice. Buy curated game-themed art online and bring playful strategy vibes to your walls.";"";"";"";"Visitor,Customer,Guest";""
"231";"0";"Card Game paintings";"49";"Sports paintings";"Step into our Card Game paintings collection, where every artwork feels like a frozen moment from a high-stakes table. Here you’ll find bold kings and queens, powerful aces, mysterious jokers, and graphic card symbols re-imagined as modern wall art. Some pieces feel playful and fun, others dark and dramatic, but all of them capture the tension, luck, and strategy we love in classic card games. It’s a curated art collection designed for people who enjoy a mix of elegance, symbolism, and a little bit of risk.

This collection is carefully selected so you can easily buy art online that tells a story at first glance. From minimal, clean designs to rich, detailed compositions, each piece is chosen to fit the card game theme while still feeling stylish and contemporary. Whether you’re drawn to sharp geometric shapes, casino-inspired vibes, or character-focused card game art, this gallery brings them together in one place, making it simple to find the piece that matches your personality and taste.";"card-game";"Card Game paintings & Art Collection| Right Art Uk";"";"Discover curated Card Game paintings featuring kings, queens, aces and jokers. Buy art online that captures strategy, drama and casino-inspired style.";"";"";"";"Visitor,Customer,Guest";""
"232";"0";"Video Game paintings";"49";"Sports paintings";"Step into our Video Game paintings collection, where game worlds jump out of the screen and onto your art wishlist. Here you’ll find bold portraits of iconic heroes and villains, dreamy fantasy landscapes, neon cyberpunk cities, retro pixel-inspired scenes, and soft, story-rich moments from cozy games. Each piece is picked to capture that feeling you get when the soundtrack hits, the boss fight starts, or the story twists. This is gaming art for people who don’t just play games, they live them.

Every artwork in this curated art collection is selected for strong color, clear storytelling, and emotional impact. Whether you’re into epic RPG vibes, fast-paced shooters, nostalgic classics, or indie gems, you’ll find game-inspired artwork that reflects your style and personality. If you’re looking to buy art online that feels personal, expressive, and a little bit geeky in the best way, this gaming art collection was built for you.";"video-game";"Video Game paintings & Art Collection| Right Art Uk";"";"Shop curated video game paintings full of heroes, worlds, and nostalgia. Game-inspired art for fans who want to buy art online with real emotion.";"";"";"";"Visitor,Customer,Guest";""
"233";"0";"Hobbies paintings";"49";"Sports paintings";"Our Hobbies Paintings collection is all about joy, passion, and the little things that make life exciting. Inside this curated art collection, you’ll find artwork inspired by music, books, sports, travel, gaming, gardening, fitness, photography, crafting, and many more everyday interests. Each piece tells a small story about how we spend our free time, relax our minds, and express who we are through the hobbies we love.

These hobby-inspired artworks are carefully chosen to feel warm, motivational, and relatable. Some pieces feel calm and cozy, like quiet reading moments, while others are bold and energetic, like a live match or a music performance. This collection is perfect for anyone who wants to buy art online that truly matches their personality, celebrates their lifestyle, and keeps them inspired every day.

Every painting in this selection is thoughtfully curated so you can easily discover art that feels personal, fun, and meaningful. Whether you’re a collector, a hobby fan, or simply looking for unique art to match your interests, our Hobbies Paintings collection makes it easy to explore beautiful, hobby-focused pieces all in one place.";"hobbies";"Hobbies paintings & Art Collection| Right Art Uk";"";"Explore joyful hobbies paintings inspired by music, books, sports, travel and more. A curated art collection for hobby lovers and mindful buyers.";"";"";"";"Visitor,Customer,Guest";""
"234";"0";"Superhero paintings";"50";"Fantasy & Sci-Fi paintings";"Step into our Superhero Paintings collection, where bold colors, dynamic poses, and powerful stories come together in one place. Here you’ll find iconic heroes, mysterious vigilantes, and fierce heroines captured in dramatic action scenes and close-up portraits. Every piece is chosen to celebrate courage, justice, and the feeling of never giving up, so you can explore artwork that matches your favorite characters and the worlds they protect.

This curated art collection is designed for fans who want to buy superhero art that feels modern, stylish, and full of energy. From classic comic-book legends to fresh, reimagined heroes, each artwork is carefully selected for strong mood, expressive detail, and that epic “wow” factor. Browse the collection to discover superhero artwork that inspires, motivates, and reminds you of the power of bravery and imagination.

Whether you’re starting your first art collection or adding to a growing gallery, our superhero pieces make it easy to shop confident, high-impact art online. Each design is picked with care to offer variety, quality, and a clear focus on character-driven storytelling, so you can choose artwork that truly reflects your love for heroes, villains, and epic battles.";"superhero";"Superhero paintings & Art Collection| Right Art Uk";"";"Explore curated superhero paintings with bold, powerful heroes. Shop inspiring superhero art online and find the perfect piece for your collection.";"";"";"";"Visitor,Customer,Guest";""
"235";"0";"Futuristic Cities paintings";"50";"Fantasy & Sci-Fi paintings";"Step into our Futuristic Cities paintings collection, where tomorrow’s skylines glow with neon lights, layered streets, and surprising new worlds. Here you’ll find visionary cityscapes: towering buildings, flying vehicles, digital billboards, cyberpunk alleys, and calm utopian horizons. Each artwork is chosen to spark curiosity about technology, space, and human life in the years ahead. The mood ranges from dreamy and hopeful to bold and edgy, giving you a fresh way to experience sci-fi inspired art and concept-style city views.

This is a carefully curated art collection for people who love to buy art that tells a story. Whether you’re building a personal art collection, searching for unique wall art, or browsing online paintings that feel cinematic and modern, this page brings together standout pieces in one place. Explore futuristic skylines, glowing nights, and hyper-detailed architecture, all thoughtfully selected to help you find the perfect piece that matches your taste in contemporary, imaginative city art.";"futuristic-cities";"Futuristic Cities paintings & Art Collection| Right Art Uk";"";"Explore Futuristic Cities paintings – a curated collection of neon skylines and sci-fi city art for modern collectors shopping online.";"";"";"";"Visitor,Customer,Guest";""
"236";"0";"Alien paintings";"50";"Fantasy & Sci-Fi paintings";"Step into our Alien paintings collection, where strange worlds, cosmic landscapes, and mysterious visitors come to life. Here you’ll find bold, imaginative art inspired by sci-fi, deep space, and the unknown – from eerie close-ups of alien faces and glowing eyes to full galaxy scenes filled with stars, planets, and futuristic cities. Every piece is chosen to spark curiosity, tell a story, and pull you into a different universe the moment you see it.

This curated art collection is perfect for anyone who loves space themes, fantasy stories, or simply wants art that feels unique and unforgettable. Whether you’re looking to buy art online for your own collection or searching for a standout alien artwork as a gift, this selection is made to feel premium, cohesive, and full of personality. Explore the range of dark, mysterious pieces and bright, playful designs, and find the alien painting that matches your vibe.

Each artwork in this series is thoughtfully selected for mood and emotion – from creepy and intense to dreamy and hopeful. Together, these alien pieces create a powerful, immersive collection that feels carefully put together for true art lovers and collectors.";"alien";"Alien paintings & Art Collection| Right Art Uk";"";"Discover our Alien paintings collection – a curated selection of bold, otherworldly art to buy online. Perfect for sci-fi and space lovers.";"";"";"";"Visitor,Customer,Guest";""
"237";"0";"UFO paintings";"50";"Fantasy & Sci-Fi paintings";"Step into our UFO paintings collection, where strange lights, cosmic skies, and mysterious visitors take center stage. This curated art collection brings together pieces that explore close encounters, glowing saucers, and surreal night scenes, perfect for anyone who loves sci-fi stories and cinematic space vibes. You’ll find everything from bold, colourful UFO art with neon skies to darker, moodier scenes filled with mystery and suspense.

Each artwork in this collection is carefully chosen to spark curiosity and emotion. Some pieces feel dreamy and peaceful, like watching the stars on a quiet night, while others create a sense of tension, as if something is just about to appear from the clouds. Our goal is to offer a thoughtful mix of styles so you can discover UFO paintings that match your personal taste and help you grow your art collection with something truly different. If you’re looking to buy art online that feels modern, imaginative, and a little bit otherworldly, this is the place to start.";"ufo";"UFO paintings & Art Collection| Right Art Uk";"";"Explore our UFO paintings collection – mysterious skies, bold colors and curated sci-fi art. Shop unique UFO art and elevate your collection";"";"";"";"Visitor,Customer,Guest";""
"238";"0";"Cyberpunk paintings";"50";"Fantasy & Sci-Fi paintings";"Step into our Cyberpunk paintings collection, where neon lights, rainy streets, and future-city skylines glow with electric energy. Here you’ll find intense cyberpunk portraits, moody back alleys, glowing billboards, and sci-fi cityscapes that feel straight out of a futuristic game or anime world. Each artwork is chosen to capture that mix of chaos and beauty—high tech, low life, and a deep sense of mystery. This is bold cyberpunk art for people who love stories about hackers, rebels, and worlds on the edge.

This curated art collection is carefully built for fans who want more than random sci-fi images. Every piece is picked to work together in color, mood, and theme, so browsing feels like exploring one big neon universe. Whether you’re here to buy art online, discover new cyberpunk artists, or build your own collection of futuristic wall art, this page makes it easy to find pieces that actually match your style and your love for the genre.";"cyberpunk";"Cyberpunk paintings & Art Collection| Right Art Uk";"";"Explore our curated Cyberpunk paintings collection—neon cities, moody sci-fi art, and bold futuristic vibes. Shop unique cyberpunk wall art.";"";"";"";"Visitor,Customer,Guest";""
"239";"0";"Dystopian paintings";"50";"Fantasy & Sci-Fi paintings";"Step into a dark futuristic world with our Dystopian Paintings collection, curated for fans of bold, story-driven art. Inside this collection you’ll find ruined cityscapes, neon-lit cyberpunk streets, fragile human figures, and surreal machines that feel both powerful and broken. Every piece is chosen to spark emotion, from quiet loneliness and mystery to rebellion, chaos, and strange hope, so you can discover art that truly matches your inner world.

This curated art collection is perfect for anyone who loves dystopian art and wants to buy unique, meaningful pieces online. You’ll see visions of post-apocalyptic worlds, glitch-inspired portraits, and tense, cinematic scenes that look like stills from your favorite sci-fi movie. Each artwork is selected with care to keep the mood consistent: edgy, atmospheric, and deeply immersive. Explore the collection, follow the stories hidden in every detail, and find the dystopian artwork that speaks to you. Build a powerful personal art collection that feels modern, emotional, and unforgettable, while supporting artists who bring these haunting futures to life.";"dystopian";"Dystopian paintings & Art Collection| Right Art Uk";"";"Discover dark futuristic dystopian art in this curated collection of powerful scenes, glitchy cityscapes and moody portraits you can buy online.";"";"";"";"Visitor,Customer,Guest";""
"240";"0";"Parallel Worlds paintings";"50";"Fantasy & Sci-Fi paintings";"Step into the Parallel Worlds paintings collection, where each piece feels like a doorway into another reality. This curated art collection is all about dreamy, surreal worlds that mix the familiar with the unknown. Expect floating cities, shifting skies, mirrored universes, and scenes where time feels a bit bent. It’s made for people who love art that tells a story and sparks imagination.

Inside this collection, you’ll find artworks that play with light, shadow, and space to create a sense of mystery and wonder. Some pieces feel peaceful and meditative, while others are bold, strange, and a little bit unsettling—in the best way. These creations are perfect if you enjoy exploring fantasy worlds, cosmic vibes, and deep emotional layers through visual art.

Every piece in Parallel Worlds paintings is carefully selected to work together as a strong, themed collection. It’s ideal for art lovers who want to buy art online with confidence, knowing each work has been thoughtfully chosen. Browse the gallery, discover new favorite worlds, and shop unique artwork that feels rare, modern, and unforgettable.";"parallel-worlds";"Parallel Worlds paintings & Art Collection| Right Art Uk";"";"Shop Parallel Worlds paintings, a curated art collection of dreamy, surreal worlds for art lovers ready to buy unique, story-rich pieces online.";"";"";"";"Visitor,Customer,Guest";""
"241";"0";"aqua paintings";"8";"Color";"";"aqua";"aqua paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"242";"0";"aquamarine paintings";"8";"Color";"";"aquamarine";"aquamarine paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"243";"0";"aubergine paintings";"8";"Color";"";"aubergine";"aubergine paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"244";"0";"auburn paintings";"8";"Color";"";"auburn";"auburn paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"245";"0";"azul paintings";"8";"Color";"";"azul";"azul paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"246";"0";"beige paintings";"8";"Color";"";"beige";"beige paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"247";"1";"black paintings";"8";"Color";"Step into the mysterious beauty of our Black Paintings Collection, where depth, contrast, and emotion meet in every piece. This curated selection captures the timeless power of black — from soft, shadowy gradients to bold, abstract expressions that stir the imagination. Each artwork is chosen for its ability to evoke feeling and intrigue, offering a fresh, modern edge that draws viewers in.

Inside this collection, you’ll find striking black-themed art that ranges from moody minimalism to dramatic statement pieces, all united by their elegant simplicity and visual strength. These works invite reflection and inspire thought, turning darkness into a space of creativity and calm. Perfect for art lovers who appreciate the sophistication of monochrome and the stories told through subtle tones, this is a place where emotion and artistry connect effortlessly.

Discover a thoughtful curation of black paintings for sale — made to resonate, inspire, and redefine your sense of contemporary art.";"black";"black paintings & Art Collection| Right Art Uk";"";"Explore our Black Paintings Collection — a curated selection of bold, emotional, and modern black-themed art designed to inspire and captivate.";"";"";"";"";""
"248";"1";"blue paintings";"8";"Color";"Step into the calm and captivating world of blue paintings, where every artwork tells a story through shades of sky, ocean, and midnight tones. This curated collection celebrates the power of blue — a color known for its depth, serenity, and timeless beauty. Each piece in this selection has been thoughtfully chosen to inspire emotion, from peaceful tranquility to mysterious introspection, allowing you to connect with art that truly moves the soul.

Within this collection, you’ll find a variety of contemporary blue art that ranges from abstract dreamscapes to expressive modern designs. Whether you’re drawn to the soothing energy of soft pastel blues or the bold confidence of deep cobalt, these artworks are made to captivate and reflect your inner calm. Explore and buy art online that speaks in the language of blue — elegant, emotional, and endlessly inspiring. Every piece has been carefully curated to bring together the finest expressions of creativity within this color’s rich spectrum.";"blue";"blue paintings & Art Collection| Right Art Uk";"";"Discover our curated blue paintings collection – calming, emotional, and modern artworks that celebrate the depth and beauty of blue.";"";"";"";"";""
"249";"0";"brown paintings";"8";"Color";"";"brown";"brown paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"250";"0";"chartreuse paintings";"8";"Color";"";"chartreuse";"chartreuse paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"251";"1";"colorful paintings";"8";"Color";"Step into our Colorful Paintings Collection — a world where vibrant hues, bold contrasts, and joyful energy come alive on every canvas. This curated selection celebrates the spirit of color in its most expressive form, designed to spark emotion and awaken creativity. Each artwork in this collection is chosen for its ability to tell a story through rich tones, playful combinations, and dynamic compositions that instantly catch the eye.

Inside this collection, you’ll discover a variety of colorful art pieces that range from abstract bursts of energy to dreamy landscapes and modern expressive works — all united by their radiant palettes and uplifting vibes. Every painting is thoughtfully selected to inspire happiness, wonder, and imagination. Whether you’re exploring new art for your personal collection or simply love the power of color, this gallery invites you to experience art that feels alive, bold, and full of personality.";"colorful";"colorful paintings & Art Collection| Right Art Uk";"";"Explore vibrant, expressive colorful paintings. A curated art collection filled with energy, emotion, and creative spirit.";"";"";"";"";""
"252";"0";"copper paintings";"8";"Color";"";"copper";"copper paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"253";"0";"crimson paintings";"8";"Color";"";"crimson";"crimson paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"255";"0";"earthy paintings";"8";"Color";"";"earthy";"earthy paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"256";"0";"emerald paintings";"8";"Color";"";"emerald";"emerald paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"257";"0";"fluorescent paintings";"8";"Color";"";"fluorescent";"fluorescent paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"258";"0";"gold paintings";"8";"Color";"";"gold";"gold paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"259";"0";"gray paintings";"8";"Color";"";"gray";"gray paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"260";"0";"grayscale paintings";"8";"Color";"";"grayscale";"grayscale paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"261";"1";"green paintings";"8";"Color";"Discover the beauty of nature captured in our Green Paintings Collection – a handpicked selection of artworks inspired by the calm, balance, and renewal that green brings. Each piece in this curated collection reflects the freshness of forests, the softness of meadows, and the quiet harmony of natural life. Whether it’s soft abstract tones, lush landscapes, or modern green-themed compositions, these artworks invite a peaceful and uplifting feeling into your world.

This collection is thoughtfully curated for art lovers who appreciate designs that breathe serenity and vitality. The color green symbolizes growth and calm energy, and every artwork here celebrates that essence. Explore an exclusive range that blends creativity, emotion, and thoughtful curation — perfect for collectors and those who love meaningful, nature-inspired art.";"green";"green paintings & Art Collection| Right Art Uk";"";"Explore our Green Paintings Collection – calming, nature-inspired curated art that brings balance, freshness, and modern creativity.";"";"";"";"";""
"262";"0";"grey paintings";"8";"Color";"";"grey";"grey paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"263";"0";"indigo paintings";"8";"Color";"";"indigo";"indigo paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"264";"0";"magenta paintings";"8";"Color";"";"magenta";"magenta paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"265";"0";"metallic paintings";"8";"Color";"";"metallic";"metallic paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"266";"1";"monochromatic paintings";"8";"Color";"Step into the calm and captivating world of monochromatic paintings, where art speaks through shades, tones, and subtle contrasts. This curated collection celebrates the beauty of simplicity — every piece explores the power of a single color palette to express depth, balance, and emotion. Here, you’ll find artworks that capture quiet strength, refined minimalism, and modern harmony, each designed to draw you into its mood with understated elegance.

Our monochromatic art collection brings together pieces that play with light, shadow, and tone to tell stories without distraction. Whether it’s soft gradients of gray, tranquil blues, or bold blacks and whites, these works invite reflection and calm. Carefully chosen by our team of art curators, every painting in this gallery embodies balance and emotional clarity — a statement of sophistication for art lovers who appreciate purity in design and feeling. Discover art that proves less can truly mean more.";"monochromatic";"monochromatic paintings & Art Collection| Right Art Uk";"";"Explore our curated collection of monochromatic paintings — minimalist art that captures emotion, depth, and timeless simplicity in every shade.";"";"";"";"";""
"267";"0";"multicolor paintings";"8";"Color";"";"multicolor";"multicolor paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"268";"0";"neon paintings";"8";"Color";"";"neon";"neon paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"269";"0";"neutral paintings";"8";"Color";"";"neutral";"neutral paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"270";"1";"orange paintings";"8";"Color";"Step into the warmth of our Orange Paintings Collection, where every artwork glows with energy, optimism, and creativity. This curated selection celebrates the beauty of orange tones — from soft apricot hues to deep sunset shades — designed to inspire joy and movement. Each piece in this collection captures the spirit of brightness and transformation, offering a sense of vitality that draws the eye and uplifts the mood.

Inside this collection, you’ll find an array of expressive artworks themed around nature, emotion, and light — from abstract bursts of color to modern scenic interpretations. These pieces are handpicked for art lovers who seek something radiant and full of life. Our orange-themed art embodies both warmth and confidence, making it a favorite for those who want their space — and their collection — to tell a story of creativity and positivity. Discover a gallery of striking, thoughtfully curated pieces that celebrate the art of color and connection.";"orange";"orange paintings & Art Collection| Right Art Uk";"";"Explore our Orange Paintings Collection — vibrant, curated artworks full of warmth, energy, and creativity. Shop radiant orange-themed art today.";"";"";"";"";""
"271";"0";"peach paintings";"8";"Color";"";"peach";"peach paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"272";"0";"pink paintings";"8";"Color";"";"pink";"pink paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"273";"0";"platinum paintings";"8";"Color";"";"platinum";"platinum paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"274";"0";"polychromatic paintings";"8";"Color";"";"polychromatic";"polychromatic paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"275";"0";"purple paintings";"8";"Color";"";"purple";"purple paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"276";"1";"red paintings";"8";"Color";"Step into the world of passion and power with our Red Paintings Collection. Each artwork in this curated selection celebrates the energy, warmth, and emotion that only the color red can evoke. From bold abstracts to expressive contemporary pieces, this collection brings together artworks that radiate intensity, love, and strength. Whether deep crimson or soft coral, every shade tells a story of vitality and spirit.

Our red-themed art pieces are chosen to inspire powerful feelings and capture attention instantly. This collection is perfect for art lovers who appreciate the beauty of strong color symbolism and the emotional depth it carries. Every piece in our red collection has been thoughtfully selected to offer a diverse yet harmonious range of styles—vibrant, modern, and full of life. Explore this passionate gallery and find art that speaks to your bold side.";"red";"red paintings & Art Collection| Right Art Uk";"";"Discover bold and passionate red paintings in our curated art collection—vibrant pieces full of energy, warmth, and emotion.";"";"";"";"";""
"277";"0";"rgb paintings";"8";"Color";"";"rgb";"rgb paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"278";"0";"rust paintings";"8";"Color";"";"rust";"rust paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"279";"0";"sepia paintings";"8";"Color";"";"sepia";"sepia paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
"280";"0";"silver paintings";"8";"Color";"";"silver";"silver paintings & Art Collection| Right Art Uk";"";"";"";"";"";"";""
